estado,acceso_salud,sexo,anio,trimestre,trimestre_texto,periodo,fecha_fin_trimestre,valor
Sinaloa,Con acceso a instituciones de salud,Mujer,2011,1,Primer trimestre del 2011,2011Q1,2011-03-31 23:59:59.999999999,38052
Sinaloa,Con acceso a instituciones de salud,Hombre,2011,2,Segundo trimestre del 2011,2011Q2,2011-06-30 23:59:59.999999999,60244
Sinaloa,Con acceso a instituciones de salud,Mujer,2011,2,Segundo trimestre del 2011,2011Q2,2011-06-30 23:59:59.999999999,38040
Sinaloa,Con acceso a instituciones de salud,Hombre,2011,3,Tercer trimestre del 2011,2011Q3,2011-09-30 23:59:59.999999999,60652
Sinaloa,Con acceso a instituciones de salud,Mujer,2011,3,Tercer trimestre del 2011,2011Q3,2011-09-30 23:59:59.999999999,38729
Sinaloa,Con acceso a instituciones de salud,Hombre,2011,4,Cuarto trimestre del 2011,2011Q4,2011-12-31 23:59:59.999999999,62437
Sinaloa,Con acceso a instituciones de salud,Mujer,2011,4,Cuarto trimestre del 2011,2011Q4,2011-12-31 23:59:59.999999999,47106
Sinaloa,Con acceso a instituciones de salud,Hombre,2012,1,Primer trimestre del 2012,2012Q1,2012-03-31 23:59:59.999999999,63697
Sinaloa,Con acceso a instituciones de salud,Mujer,2012,1,Primer trimestre del 2012,2012Q1,2012-03-31 23:59:59.999999999,50790
Sinaloa,Con acceso a instituciones de salud,Hombre,2012,2,Segundo trimestre del 2012,2012Q2,2012-06-30 23:59:59.999999999,66592
Sinaloa,Con acceso a instituciones de salud,Mujer,2012,2,Segundo trimestre del 2012,2012Q2,2012-06-30 23:59:59.999999999,44891
Sinaloa,Con acceso a instituciones de salud,Hombre,2012,3,Tercer trimestre del 2012,2012Q3,2012-09-30 23:59:59.999999999,78277
Sinaloa,Con acceso a instituciones de salud,Mujer,2012,3,Tercer trimestre del 2012,2012Q3,2012-09-30 23:59:59.999999999,47621
Sinaloa,Con acceso a instituciones de salud,Hombre,2012,4,Cuarto trimestre del 2012,2012Q4,2012-12-31 23:59:59.999999999,71978
Sinaloa,Con acceso a instituciones de salud,Mujer,2012,4,Cuarto trimestre del 2012,2012Q4,2012-12-31 23:59:59.999999999,45836
Sinaloa,Con acceso a instituciones de salud,Hombre,2013,1,Primer trimestre del 2013,2013Q1,2013-03-31 23:59:59.999999999,70148
Sinaloa,Con acceso a instituciones de salud,Mujer,2013,1,Primer trimestre del 2013,2013Q1,2013-03-31 23:59:59.999999999,45950
Sinaloa,Con acceso a instituciones de salud,Hombre,2013,2,Segundo trimestre del 2013,2013Q2,2013-06-30 23:59:59.999999999,62524
Sinaloa,Con acceso a instituciones de salud,Mujer,2013,2,Segundo trimestre del 2013,2013Q2,2013-06-30 23:59:59.999999999,41559
Sinaloa,Con acceso a instituciones de salud,Hombre,2013,3,Tercer trimestre del 2013,2013Q3,2013-09-30 23:59:59.999999999,63273
Sinaloa,Con acceso a instituciones de salud,Mujer,2013,3,Tercer trimestre del 2013,2013Q3,2013-09-30 23:59:59.999999999,45077
Sinaloa,Con acceso a instituciones de salud,Hombre,2013,4,Cuarto trimestre del 2013,2013Q4,2013-12-31 23:59:59.999999999,64839
Sinaloa,Con acceso a instituciones de salud,Mujer,2013,4,Cuarto trimestre del 2013,2013Q4,2013-12-31 23:59:59.999999999,50229
Sinaloa,Con acceso a instituciones de salud,Hombre,2014,1,Primer trimestre del 2014,2014Q1,2014-03-31 23:59:59.999999999,65913
Sinaloa,Con acceso a instituciones de salud,Mujer,2014,1,Primer trimestre del 2014,2014Q1,2014-03-31 23:59:59.999999999,47674
Sinaloa,Con acceso a instituciones de salud,Hombre,2014,2,Segundo trimestre del 2014,2014Q2,2014-06-30 23:59:59.999999999,69722
Sinaloa,Con acceso a instituciones de salud,Mujer,2014,2,Segundo trimestre del 2014,2014Q2,2014-06-30 23:59:59.999999999,48899
Sinaloa,Con acceso a instituciones de salud,Hombre,2014,3,Tercer trimestre del 2014,2014Q3,2014-09-30 23:59:59.999999999,72033
Sinaloa,Con acceso a instituciones de salud,Mujer,2014,3,Tercer trimestre del 2014,2014Q3,2014-09-30 23:59:59.999999999,54052
Sinaloa,Con acceso a instituciones de salud,Hombre,2014,4,Cuarto trimestre del 2014,2014Q4,2014-12-31 23:59:59.999999999,64463
Sinaloa,Con acceso a instituciones de salud,Mujer,2014,4,Cuarto trimestre del 2014,2014Q4,2014-12-31 23:59:59.999999999,56242
Sinaloa,Con acceso a instituciones de salud,Hombre,2015,1,Primer trimestre del 2015,2015Q1,2015-03-31 23:59:59.999999999,67760
Sinaloa,Con acceso a instituciones de salud,Mujer,2015,1,Primer trimestre del 2015,2015Q1,2015-03-31 23:59:59.999999999,52455
Sinaloa,Con acceso a instituciones de salud,Hombre,2015,2,Segundo trimestre del 2015,2015Q2,2015-06-30 23:59:59.999999999,69841
Sinaloa,Con acceso a instituciones de salud,Mujer,2015,2,Segundo trimestre del 2015,2015Q2,2015-06-30 23:59:59.999999999,51551
Sinaloa,Con acceso a instituciones de salud,Hombre,2015,3,Tercer trimestre del 2015,2015Q3,2015-09-30 23:59:59.999999999,70781
Sinaloa,Con acceso a instituciones de salud,Mujer,2015,3,Tercer trimestre del 2015,2015Q3,2015-09-30 23:59:59.999999999,51126
Sinaloa,Con acceso a instituciones de salud,Hombre,2015,4,Cuarto trimestre del 2015,2015Q4,2015-12-31 23:59:59.999999999,74707
Sinaloa,Con acceso a instituciones de salud,Mujer,2015,4,Cuarto trimestre del 2015,2015Q4,2015-12-31 23:59:59.999999999,53297
Sinaloa,Con acceso a instituciones de salud,Hombre,2016,1,Primer trimestre del 2016,2016Q1,2016-03-31 23:59:59.999999999,68558
Sinaloa,Con acceso a instituciones de salud,Mujer,2016,1,Primer trimestre del 2016,2016Q1,2016-03-31 23:59:59.999999999,56878
Sinaloa,Con acceso a instituciones de salud,Hombre,2016,2,Segundo trimestre del 2016,2016Q2,2016-06-30 23:59:59.999999999,67477
Sinaloa,Con acceso a instituciones de salud,Mujer,2016,2,Segundo trimestre del 2016,2016Q2,2016-06-30 23:59:59.999999999,53520
Sinaloa,Con acceso a instituciones de salud,Hombre,2016,3,Tercer trimestre del 2016,2016Q3,2016-09-30 23:59:59.999999999,76270
Sinaloa,Con acceso a instituciones de salud,Mujer,2016,3,Tercer trimestre del 2016,2016Q3,2016-09-30 23:59:59.999999999,54480
Sinaloa,Con acceso a instituciones de salud,Hombre,2016,4,Cuarto trimestre del 2016,2016Q4,2016-12-31 23:59:59.999999999,68673
Sinaloa,Con acceso a instituciones de salud,Mujer,2016,4,Cuarto trimestre del 2016,2016Q4,2016-12-31 23:59:59.999999999,47817
Sinaloa,Con acceso a instituciones de salud,Hombre,2017,1,Primer trimestre del 2017,2017Q1,2017-03-31 23:59:59.999999999,68933
Sinaloa,Con acceso a instituciones de salud,Mujer,2017,1,Primer trimestre del 2017,2017Q1,2017-03-31 23:59:59.999999999,51364
Sinaloa,Con acceso a instituciones de salud,Hombre,2017,2,Segundo trimestre del 2017,2017Q2,2017-06-30 23:59:59.999999999,69800
Sinaloa,Con acceso a instituciones de salud,Mujer,2017,2,Segundo trimestre del 2017,2017Q2,2017-06-30 23:59:59.999999999,46056
Sinaloa,Con acceso a instituciones de salud,Hombre,2017,3,Tercer trimestre del 2017,2017Q3,2017-09-30 23:59:59.999999999,76626
Sinaloa,Con acceso a instituciones de salud,Mujer,2017,3,Tercer trimestre del 2017,2017Q3,2017-09-30 23:59:59.999999999,49209
Sinaloa,Con acceso a instituciones de salud,Hombre,2017,4,Cuarto trimestre del 2017,2017Q4,2017-12-31 23:59:59.999999999,72838
Sinaloa,Con acceso a instituciones de salud,Mujer,2017,4,Cuarto trimestre del 2017,2017Q4,2017-12-31 23:59:59.999999999,52798
Sinaloa,Con acceso a instituciones de salud,Hombre,2018,1,Primer trimestre del 2018,2018Q1,2018-03-31 23:59:59.999999999,71601
Sinaloa,Con acceso a instituciones de salud,Mujer,2018,1,Primer trimestre del 2018,2018Q1,2018-03-31 23:59:59.999999999,55882
Sinaloa,Con acceso a instituciones de salud,Hombre,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,82372
Sinaloa,Con acceso a instituciones de salud,Mujer,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,50194
Sinaloa,Con acceso a instituciones de salud,Hombre,2018,3,Tercer trimestre del 2018,2018Q3,2018-09-30 23:59:59.999999999,76620
Sinaloa,Con acceso a instituciones de salud,Mujer,2018,3,Tercer trimestre del 2018,2018Q3,2018-09-30 23:59:59.999999999,61399
Sinaloa,Con acceso a instituciones de salud,Hombre,2018,4,Cuarto trimestre del 2018,2018Q4,2018-12-31 23:59:59.999999999,76791
Sinaloa,Con acceso a instituciones de salud,Mujer,2018,4,Cuarto trimestre del 2018,2018Q4,2018-12-31 23:59:59.999999999,58649
Sinaloa,Con acceso a instituciones de salud,Hombre,2019,1,Primer trimestre del 2019,2019Q1,2019-03-31 23:59:59.999999999,79427
Sinaloa,Con acceso a instituciones de salud,Mujer,2019,1,Primer trimestre del 2019,2019Q1,2019-03-31 23:59:59.999999999,56870
Sinaloa,Con acceso a instituciones de salud,Hombre,2019,2,Segundo trimestre del 2019,2019Q2,2019-06-30 23:59:59.999999999,82804
Sinaloa,Con acceso a instituciones de salud,Mujer,2019,2,Segundo trimestre del 2019,2019Q2,2019-06-30 23:59:59.999999999,54710
Sinaloa,Con acceso a instituciones de salud,Hombre,2019,3,Tercer trimestre del 2019,2019Q3,2019-09-30 23:59:59.999999999,79659
Sinaloa,Con acceso a instituciones de salud,Mujer,2019,3,Tercer trimestre del 2019,2019Q3,2019-09-30 23:59:59.999999999,57277
Sinaloa,Con acceso a instituciones de salud,Hombre,2019,4,Cuarto trimestre del 2019,2019Q4,2019-12-31 23:59:59.999999999,72547
Sinaloa,Con acceso a instituciones de salud,Mujer,2019,4,Cuarto trimestre del 2019,2019Q4,2019-12-31 23:59:59.999999999,63478
Sinaloa,Con acceso a instituciones de salud,Hombre,2020,1,Primer trimestre del 2020,2020Q1,2020-03-31 23:59:59.999999999,71941
Sinaloa,Con acceso a instituciones de salud,Mujer,2020,1,Primer trimestre del 2020,2020Q1,2020-03-31 23:59:59.999999999,69666
Sinaloa,Con acceso a instituciones de salud,Hombre,2020,3,Tercer trimestre del 2020,2020Q3,2020-09-30 23:59:59.999999999,84024
Sinaloa,Con acceso a instituciones de salud,Mujer,2020,3,Tercer trimestre del 2020,2020Q3,2020-09-30 23:59:59.999999999,63791
Sinaloa,Con acceso a instituciones de salud,Hombre,2020,4,Cuarto trimestre del 2020,2020Q4,2020-12-31 23:59:59.999999999,80613
Sinaloa,Con acceso a instituciones de salud,Mujer,2020,4,Cuarto trimestre del 2020,2020Q4,2020-12-31 23:59:59.999999999,57195
Sinaloa,Con acceso a instituciones de salud,Hombre,2021,1,Primer trimestre del 2021,2021Q1,2021-03-31 23:59:59.999999999,74827
Sinaloa,Con acceso a instituciones de salud,Mujer,2021,1,Primer trimestre del 2021,2021Q1,2021-03-31 23:59:59.999999999,64768
Sinaloa,Con acceso a instituciones de salud,Hombre,2021,2,Segundo trimestre del 2021,2021Q2,2021-06-30 23:59:59.999999999,77953
Sinaloa,Con acceso a instituciones de salud,Mujer,2021,2,Segundo trimestre del 2021,2021Q2,2021-06-30 23:59:59.999999999,54462
Sinaloa,Con acceso a instituciones de salud,Hombre,2021,3,Tercer trimestre del 2021,2021Q3,2021-09-30 23:59:59.999999999,79543
Sinaloa,Con acceso a instituciones de salud,Mujer,2021,3,Tercer trimestre del 2021,2021Q3,2021-09-30 23:59:59.999999999,61969
Sinaloa,Con acceso a instituciones de salud,Hombre,2021,4,Cuarto trimestre del 2021,2021Q4,2021-12-31 23:59:59.999999999,71777
Sinaloa,Con acceso a instituciones de salud,Mujer,2021,4,Cuarto trimestre del 2021,2021Q4,2021-12-31 23:59:59.999999999,53899
Sinaloa,Con acceso a instituciones de salud,Hombre,2022,1,Primer trimestre del 2022,2022Q1,2022-03-31 23:59:59.999999999,71679
Sinaloa,Con acceso a instituciones de salud,Mujer,2022,1,Primer trimestre del 2022,2022Q1,2022-03-31 23:59:59.999999999,61539
Sinaloa,Con acceso a instituciones de salud,Hombre,2022,2,Segundo trimestre del 2022,2022Q2,2022-06-30 23:59:59.999999999,69843
Sinaloa,Con acceso a instituciones de salud,Mujer,2022,2,Segundo trimestre del 2022,2022Q2,2022-06-30 23:59:59.999999999,56609
Sinaloa,Con acceso a instituciones de salud,Hombre,2022,3,Tercer trimestre del 2022,2022Q3,2022-09-30 23:59:59.999999999,70075
Sinaloa,Con acceso a instituciones de salud,Mujer,2022,3,Tercer trimestre del 2022,2022Q3,2022-09-30 23:59:59.999999999,60729
Sinaloa,Con acceso a instituciones de salud,Hombre,2022,4,Cuarto trimestre del 2022,2022Q4,2022-12-31 23:59:59.999999999,75795
Sinaloa,Con acceso a instituciones de salud,Mujer,2022,4,Cuarto trimestre del 2022,2022Q4,2022-12-31 23:59:59.999999999,67715
Sinaloa,Con acceso a instituciones de salud,Hombre,2023,1,Primer trimestre del 2023,2023Q1,2023-03-31 23:59:59.999999999,81856
Sinaloa,Con acceso a instituciones de salud,Mujer,2023,1,Primer trimestre del 2023,2023Q1,2023-03-31 23:59:59.999999999,67951
Sinaloa,Con acceso a instituciones de salud,Hombre,2023,2,Segundo trimestre del 2023,2023Q2,2023-06-30 23:59:59.999999999,81507
Sinaloa,Con acceso a instituciones de salud,Mujer,2023,2,Segundo trimestre del 2023,2023Q2,2023-06-30 23:59:59.999999999,63811
Sinaloa,Con acceso a instituciones de salud,Hombre,2023,3,Tercer trimestre del 2023,2023Q3,2023-09-30 23:59:59.999999999,77725
Sinaloa,Con acceso a instituciones de salud,Mujer,2023,3,Tercer trimestre del 2023,2023Q3,2023-09-30 23:59:59.999999999,65726
Sinaloa,Con acceso a instituciones de salud,Hombre,2023,4,Cuarto trimestre del 2023,2023Q4,2023-12-31 23:59:59.999999999,82053
Sinaloa,Con acceso a instituciones de salud,Mujer,2023,4,Cuarto trimestre del 2023,2023Q4,2023-12-31 23:59:59.999999999,72623
Sinaloa,Con acceso a instituciones de salud,Hombre,2024,1,Primer trimestre del 2024,2024Q1,2024-03-31 23:59:59.999999999,76614
Sinaloa,Con acceso a instituciones de salud,Mujer,2024,1,Primer trimestre del 2024,2024Q1,2024-03-31 23:59:59.999999999,61289
Sinaloa,Con acceso a instituciones de salud,Hombre,2024,2,Segundo trimestre del 2024,2024Q2,2024-06-30 23:59:59.999999999,83750
Sinaloa,Con acceso a instituciones de salud,Mujer,2024,2,Segundo trimestre del 2024,2024Q2,2024-06-30 23:59:59.999999999,63515
Sinaloa,Con acceso a instituciones de salud,Hombre,2024,3,Tercer trimestre del 2024,2024Q3,2024-09-30 23:59:59.999999999,74979
Sinaloa,Con acceso a instituciones de salud,Mujer,2024,3,Tercer trimestre del 2024,2024Q3,2024-09-30 23:59:59.999999999,79239
Sinaloa,Con acceso a instituciones de salud,Hombre,2024,4,Cuarto trimestre del 2024,2024Q4,2024-12-31 23:59:59.999999999,71759
Sinaloa,Con acceso a instituciones de salud,Mujer,2024,4,Cuarto trimestre del 2024,2024Q4,2024-12-31 23:59:59.999999999,80988
Sinaloa,Con acceso a instituciones de salud,Hombre,2025,1,Primer trimestre del 2025,2025Q1,2025-03-31 23:59:59.999999999,77237
Sinaloa,Con acceso a instituciones de salud,Mujer,2025,1,Primer trimestre del 2025,2025Q1,2025-03-31 23:59:59.999999999,80569
Sinaloa,Con acceso a instituciones de salud,Hombre,2025,2,Segundo trimestre del 2025,2025Q2,2025-06-30 23:59:59.999999999,91287
Sinaloa,Con acceso a instituciones de salud,Mujer,2025,2,Segundo trimestre del 2025,2025Q2,2025-06-30 23:59:59.999999999,74001
Sinaloa,No especificado,Hombre,2006,2,Segundo trimestre del 2006,2006Q2,2006-06-30 23:59:59.999999999,78
Sinaloa,No especificado,Hombre,2006,4,Cuarto trimestre del 2006,2006Q4,2006-12-31 23:59:59.999999999,777
Sinaloa,No especificado,Hombre,2007,3,Tercer trimestre del 2007,2007Q3,2007-09-30 23:59:59.999999999,77
Sinaloa,No especificado,Mujer,2007,3,Tercer trimestre del 2007,2007Q3,2007-09-30 23:59:59.999999999,113
Sinaloa,No especificado,Hombre,2007,4,Cuarto trimestre del 2007,2007Q4,2007-12-31 23:59:59.999999999,74
Sinaloa,No especificado,Hombre,2009,1,Primer trimestre del 2009,2009Q1,2009-03-31 23:59:59.999999999,370
Sinaloa,No especificado,Mujer,2009,4,Cuarto trimestre del 2009,2009Q4,2009-12-31 23:59:59.999999999,97
Sinaloa,No especificado,Hombre,2010,3,Tercer trimestre del 2010,2010Q3,2010-09-30 23:59:59.999999999,97
Sinaloa,No especificado,Hombre,2012,2,Segundo trimestre del 2012,2012Q2,2012-06-30 23:59:59.999999999,110
Sinaloa,No especificado,Mujer,2012,2,Segundo trimestre del 2012,2012Q2,2012-06-30 23:59:59.999999999,70
Sinaloa,No especificado,Hombre,2012,4,Cuarto trimestre del 2012,2012Q4,2012-12-31 23:59:59.999999999,287
Sinaloa,No especificado,Hombre,2013,2,Segundo trimestre del 2013,2013Q2,2013-06-30 23:59:59.999999999,93
Sinaloa,No especificado,Mujer,2013,2,Segundo trimestre del 2013,2013Q2,2013-06-30 23:59:59.999999999,104
Sinaloa,No especificado,Hombre,2013,4,Cuarto trimestre del 2013,2013Q4,2013-12-31 23:59:59.999999999,101
Sinaloa,No especificado,Hombre,2014,1,Primer trimestre del 2014,2014Q1,2014-03-31 23:59:59.999999999,720
Sinaloa,No especificado,Mujer,2014,1,Primer trimestre del 2014,2014Q1,2014-03-31 23:59:59.999999999,187
Sinaloa,No especificado,Hombre,2014,2,Segundo trimestre del 2014,2014Q2,2014-06-30 23:59:59.999999999,607
Sinaloa,No especificado,Mujer,2014,2,Segundo trimestre del 2014,2014Q2,2014-06-30 23:59:59.999999999,599
Sinaloa,No especificado,Hombre,2014,3,Tercer trimestre del 2014,2014Q3,2014-09-30 23:59:59.999999999,476
Sinaloa,No especificado,Mujer,2014,3,Tercer trimestre del 2014,2014Q3,2014-09-30 23:59:59.999999999,382
Sinaloa,No especificado,Hombre,2014,4,Cuarto trimestre del 2014,2014Q4,2014-12-31 23:59:59.999999999,495
Sinaloa,No especificado,Mujer,2014,4,Cuarto trimestre del 2014,2014Q4,2014-12-31 23:59:59.999999999,117
Sinaloa,No especificado,Hombre,2015,1,Primer trimestre del 2015,2015Q1,2015-03-31 23:59:59.999999999,236
Sinaloa,No especificado,Mujer,2015,1,Primer trimestre del 2015,2015Q1,2015-03-31 23:59:59.999999999,639
Sinaloa,No especificado,Hombre,2015,2,Segundo trimestre del 2015,2015Q2,2015-06-30 23:59:59.999999999,185
Sinaloa,No especificado,Mujer,2015,2,Segundo trimestre del 2015,2015Q2,2015-06-30 23:59:59.999999999,89
Sinaloa,No especificado,Hombre,2015,3,Tercer trimestre del 2015,2015Q3,2015-09-30 23:59:59.999999999,209
Sinaloa,No especificado,Mujer,2015,3,Tercer trimestre del 2015,2015Q3,2015-09-30 23:59:59.999999999,195
Sinaloa,No especificado,Hombre,2015,4,Cuarto trimestre del 2015,2015Q4,2015-12-31 23:59:59.999999999,210
Sinaloa,No especificado,Mujer,2015,4,Cuarto trimestre del 2015,2015Q4,2015-12-31 23:59:59.999999999,533
Sinaloa,No especificado,Hombre,2016,1,Primer trimestre del 2016,2016Q1,2016-03-31 23:59:59.999999999,207
Sinaloa,No especificado,Mujer,2016,1,Primer trimestre del 2016,2016Q1,2016-03-31 23:59:59.999999999,442
Sinaloa,No especificado,Hombre,2016,2,Segundo trimestre del 2016,2016Q2,2016-06-30 23:59:59.999999999,200
Sinaloa,No especificado,Hombre,2016,3,Tercer trimestre del 2016,2016Q3,2016-09-30 23:59:59.999999999,963
Sinaloa,No especificado,Hombre,2016,4,Cuarto trimestre del 2016,2016Q4,2016-12-31 23:59:59.999999999,495
Sinaloa,No especificado,Mujer,2016,4,Cuarto trimestre del 2016,2016Q4,2016-12-31 23:59:59.999999999,143
Sinaloa,No especificado,Mujer,2017,1,Primer trimestre del 2017,2017Q1,2017-03-31 23:59:59.999999999,80
Sinaloa,No especificado,Hombre,2017,2,Segundo trimestre del 2017,2017Q2,2017-06-30 23:59:59.999999999,414
Sinaloa,No especificado,Mujer,2017,2,Segundo trimestre del 2017,2017Q2,2017-06-30 23:59:59.999999999,571
Sinaloa,No especificado,Hombre,2017,3,Tercer trimestre del 2017,2017Q3,2017-09-30 23:59:59.999999999,121
Sinaloa,No especificado,Hombre,2017,4,Cuarto trimestre del 2017,2017Q4,2017-12-31 23:59:59.999999999,1310
Sinaloa,No especificado,Mujer,2017,4,Cuarto trimestre del 2017,2017Q4,2017-12-31 23:59:59.999999999,793
Sinaloa,No especificado,Hombre,2018,1,Primer trimestre del 2018,2018Q1,2018-03-31 23:59:59.999999999,106
Sinaloa,No especificado,Mujer,2018,1,Primer trimestre del 2018,2018Q1,2018-03-31 23:59:59.999999999,501
Sinaloa,No especificado,Hombre,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,284
Sinaloa,No especificado,Mujer,2018,2,Segundo trimestre del 2018,2018Q2,2018-06-30 23:59:59.999999999,498
Sinaloa,No especificado,Hombre,2018,3,Tercer trimestre del 2018,2018Q3,2018-09-30 23:59:59.999999999,1069
